Product's ID,Full product's name,Producer's official name,Current price,Product type
P00002669,Highlighter,Kiehl's,12.01,Eyeliner
P00002670,Exfoliating Scrub,MAC Cosmetics,17.06,Conditioner
P00002671,Bronzer,Garnier,15.56,Lipstick
P00002672,Body Scrub,Clinique,16.34,Face Serum
P00002673,Deodorant,Origins,12.47,Eyeliner
P00002674,Massage Oil,Origins,14.57,Eyeliner
P00002675,Hair Mousse,St. Ives,16.45,Eyeliner
P00002676,Foot Scrub,The Body Shop,13.7,Lipstick
P00002677,Massage Oil,Kiehl's,17.72,Eyeliner
P00002678,Deodorant,Origins,10.6,Eyeliner
P00002679,Under Eye Cream,The Body Shop,11.06,Lipstick
P00002680,Massage Oil,Urban Decay,12.93,Conditioner
P00002681,Eye Shadow,Olay,15.15,Lipstick
P00002682,Bronzer,Urban Decay,18.76,Mascara
P00002683,Eyeliner,Nivea,11.06,Eyeliner
P00002684,Clay Mask,Biore,19.1,Shampoo
P00002685,Hair Mask,Urban Decay,13.75,Shampoo
P00002686,Shaving Cream,Elizabeth Arden,16.08,Shampoo
P00002687,Foundation,L'Oreal,17.79,Sunscreen
P00002688,Face Mask,Revlon,11.84,Mascara
P00002689,Exfoliating Scrub,Burt's Bees,15.48,Mascara
P00002690,Concealer,Avon,14.88,Face Serum
P00002691,Makeup Remover,Dove,18.35,Sunscreen
P00002692,Exfoliating Scrub,CoverGirl,14.46,Conditioner
P00002693,Body Scrub,MAC Cosmetics,12.16,Moisturizer
P00002694,Beard Oil,Origins,18.15,Conditioner
P00002695,Shaving Cream,CoverGirl,12.53,Mascara
P00002696,Highlighter,Burt's Bees,13.16,Eyeliner
P00002697,Concealer,Rimmel,13.1,Eyeliner
P00002698,Foundation,Garnier,18.65,Eyeliner
P00002699,Hair Serum,CoverGirl,19.16,Lipstick
P00002700,Massage Oil,St. Ives,14.42,Foundation
P00002701,Hair Gel,Biore,19.51,Moisturizer
P00002702,Body Scrub,Dove,10.14,Foundation
P00002703,Setting Spray,Nivea,10.77,Moisturizer
P00002704,Bronzer,Pantene,16.35,Moisturizer
P00002705,Eye Shadow,Maybelline,10.75,Conditioner
P00002706,Beard Oil,Garnier,16.12,Shampoo
P00002707,Mascara,MAC Cosmetics,17.08,Shampoo
P00002708,Shampoo,Urban Decay,14.23,Foundation
P00002709,Sunscreen,Pantene,10.86,Eyeliner
P00002710,Hydrating Mist,Estée Lauder,12.39,Body Lotion
P00002711,Makeup Remover,Elizabeth Arden,11.71,Foundation
P00002712,Nail Polish,L'Oreal,11.74,Sunscreen
P00002713,Anti-Aging Cream,Lancome,18.26,Lipstick
P00002714,Shaving Cream,Avon,12.17,Face Serum
P00002715,Beard Oil,Estée Lauder,18.25,Foundation
P00002716,Hair Serum,Rimmel,17.58,Body Lotion
P00002717,Body Scrub,Biore,14.07,Body Lotion
P00002718,Hair Spray,Clinique,11.16,Eyeliner
P00002719,Lipstick,St. Ives,10.62,Shampoo
P00002720,Hair Dye,Dove,10.91,Eyeliner
P00002721,Highlighter,The Body Shop,10.21,Mascara
P00002722,Bronzer,Maybelline,10.22,Shampoo
P00002723,Clay Mask,Sephora,12.76,Shampoo
P00002724,Deodorant,NYX,13.37,Lipstick
P00002725,Body Lotion,Lancome,17.09,Body Lotion
P00002726,Foot Scrub,L'Oreal,18.97,Lipstick
P00002727,Lip Balm,Cetaphil,18.21,Eyeliner
P00002728,Lipstick,Aveda,13.48,Conditioner
P00002729,Shampoo,Urban Decay,11.28,Eyeliner
P00002730,Blush,Revlon,16.21,Face Serum
P00002731,Sunscreen,The Body Shop,13.95,Body Lotion
P00002732,Hair Gel,Dove,16.57,Shampoo
P00002733,Bronzer,Neutrogena,18.95,Sunscreen
P00002734,Lip Balm,Nivea,11.4,Body Lotion
P00002735,Beard Oil,MAC Cosmetics,17.77,Body Lotion
P00002736,Blush,NYX,14.87,Foundation
P00002737,Beard Oil,Cetaphil,14.91,Body Lotion
P00002738,Face Wash,L'Oreal,16.05,Conditioner
P00002739,Deodorant,Chanel,13.71,Foundation
P00002740,Body Lotion,NYX,17.06,Body Lotion
P00002741,Highlighter,MAC Cosmetics,15.96,Moisturizer
P00002742,Eye Shadow,Garnier,11.01,Conditioner
P00002743,Concealer,CoverGirl,19.72,Moisturizer
P00002744,Cuticle Oil,Pantene,17.38,Eyeliner
P00002745,Hydrating Mist,Revlon,17.72,Mascara
P00002746,Massage Oil,Revlon,14.76,Eyeliner
P00002747,Foundation,Burt's Bees,19.19,Foundation
P00002748,Body Lotion,Sephora,16.01,Foundation
P00002749,Massage Oil,Burt's Bees,10.56,Mascara
P00002750,Lipstick,MAC Cosmetics,11.47,Moisturizer
P00002751,Highlighter,Dove,10.33,Conditioner
P00002752,Face Wash,Dove,16.01,Foundation
P00002753,Makeup Remover,Avon,16.48,Foundation
P00002754,Hair Gel,Olay,13.32,Face Serum
P00002755,Makeup Remover,Cetaphil,18.49,Moisturizer
P00002756,Foundation,Garnier,10.83,Conditioner
P00002757,Hair Mask,Nivea,10.7,Shampoo
P00002758,Hydrating Mist,CoverGirl,10.78,Moisturizer
P00002759,Nail Polish,Pantene,19.37,Sunscreen
P00002760,Shaving Cream,Cetaphil,17.03,Moisturizer
P00002761,Hair Serum,Kiehl's,18.52,Conditioner
P00002762,Face Wash,Aveda,12.51,Body Lotion
P00002763,Massage Oil,Chanel,13.52,Body Lotion
P00002764,Hair Mask,Garnier,10.93,Foundation
P00002765,Sunscreen,Revlon,10.76,Foundation
P00002766,Moisturizer,The Body Shop,15.5,Shampoo
P00002767,Face Wash,Biore,14.24,Shampoo
P00002768,Hydrating Mist,Biore,11.49,Mascara
P00002769,Eyeliner,Biore,18.18,Moisturizer
P00002770,Clay Mask,Kiehl's,11.42,Face Serum
P00002771,Lip Balm,St. Ives,14.67,Body Lotion
P00002772,Hair Spray,Pantene,18.5,Moisturizer
P00002773,Blush,Origins,10.12,Mascara
P00002774,Hydrating Mist,Clinique,17.37,Shampoo
P00002775,Exfoliating Scrub,Aveda,18.83,Body Lotion
P00002776,Exfoliating Scrub,Avon,10.83,Foundation
P00002777,Hair Mask,Maybelline,16.29,Lipstick
P00002778,Moisturizer,Garnier,16.31,Mascara
P00002779,Sunscreen,Sephora,14.18,Shampoo
P00002780,Mascara,Sephora,14.24,Sunscreen
P00002781,Moisturizer,St. Ives,16.42,Foundation
P00002782,Face Wash,Tresemmé,12.62,Shampoo
P00002783,Conditioner,Tresemmé,14.13,Foundation
P00002784,Anti-Aging Cream,MAC Cosmetics,13.95,Shampoo
P00002785,Lip Balm,Kiehl's,10.22,Shampoo
P00002786,Face Wash,The Body Shop,11.06,Conditioner
P00002787,Makeup Remover,Rimmel,12.0,Eyeliner
P00002788,Eyeliner,MAC Cosmetics,16.86,Foundation
P00002789,Lipstick,Chanel,14.93,Eyeliner
P00002790,Hair Mask,Lancome,17.1,Foundation
P00002791,Nail Polish,Burt's Bees,19.85,Conditioner
P00002792,Hair Mousse,Garnier,13.35,Body Lotion
P00002793,Face Mask,Chanel,18.72,Lipstick
P00002794,Face Mask,MAC Cosmetics,18.82,Conditioner
P00002795,Cuticle Oil,Burt's Bees,10.32,Foundation
P00002796,Sunscreen,Garnier,16.3,Body Lotion
P00002797,Toner,Origins,17.98,Body Lotion
P00002798,Hair Mask,CoverGirl,15.21,Eyeliner
P00002799,Hair Spray,Origins,19.62,Moisturizer
P00002800,Setting Spray,Garnier,13.93,Mascara
P00002801,Blush,Lancome,12.47,Face Serum
P00002802,Face Wash,Urban Decay,16.0,Shampoo
P00002803,Face Mask,Estée Lauder,19.61,Lipstick
P00002804,Shampoo,Tresemmé,19.22,Mascara
P00002805,Conditioner,Nivea,18.02,Shampoo
P00002806,Exfoliating Scrub,The Body Shop,18.7,Foundation
P00002807,Cuticle Oil,Urban Decay,15.14,Foundation
P00002808,Moisturizer,NYX,12.74,Conditioner
P00002809,Sunscreen,Estée Lauder,19.82,Sunscreen
P00002810,Face Wash,Olay,11.9,Mascara
P00002811,Hair Spray,Urban Decay,11.57,Moisturizer
P00002812,Body Lotion,Dove,10.64,Eyeliner
P00002813,Eyeliner,Kiehl's,18.42,Mascara
P00002814,Hair Mousse,Maybelline,19.64,Mascara
P00002815,Bronzer,Origins,13.39,Sunscreen
P00002816,Moisturizer,MAC Cosmetics,16.98,Body Lotion
P00002817,Foot Scrub,Dove,11.73,Conditioner
P00002818,Hair Gel,Rimmel,10.74,Lipstick
P00002819,Exfoliating Scrub,Biore,10.54,Body Lotion
P00002820,Foundation,Kiehl's,18.78,Eyeliner
P00002821,Eye Shadow,Rimmel,18.44,Lipstick
P00002822,Setting Spray,Rimmel,11.75,Lipstick
P00002823,Lipstick,Elizabeth Arden,11.77,Conditioner
P00002824,Anti-Aging Cream,Biore,19.39,Shampoo
P00002825,Massage Oil,Olay,12.66,Shampoo
P00002826,Toner,Maybelline,19.5,Conditioner
P00002827,Setting Spray,Cetaphil,11.03,Moisturizer
P00002828,Clay Mask,Lancome,14.95,Conditioner
P00002829,Toner,Elizabeth Arden,11.93,Lipstick
P00002830,Shampoo,Aveda,15.06,Foundation
P00002831,Bronzer,Biore,11.2,Foundation
P00002832,Eyeliner,Clinique,10.65,Eyeliner
P00002833,Body Scrub,Estée Lauder,11.85,Face Serum
P00002834,Hair Mask,MAC Cosmetics,14.76,Mascara
P00002835,Sunscreen,Nivea,14.25,Shampoo
P00002836,Clay Mask,Nivea,10.24,Eyeliner
P00002837,Face Wash,Maybelline,13.29,Face Serum
P00002838,Body Scrub,Clinique,18.05,Face Serum
P00002839,Lipstick,Urban Decay,12.29,Moisturizer
P00002840,Under Eye Cream,Urban Decay,17.65,Body Lotion
P00002841,Under Eye Cream,Biore,16.62,Shampoo
P00002842,Eyeliner,Urban Decay,13.18,Lipstick
P00002843,Deodorant,Burt's Bees,17.86,Conditioner
P00002844,Foot Scrub,Neutrogena,15.6,Face Serum
P00002845,Lipstick,Avon,14.32,Lipstick
P00002846,Shampoo,St. Ives,11.59,Sunscreen
P00002847,Foundation,Tresemmé,15.09,Shampoo
P00002848,Shaving Cream,Tresemmé,19.66,Body Lotion
P00002849,Anti-Aging Cream,Estée Lauder,18.08,Foundation
P00002850,Beard Oil,Revlon,18.05,Lipstick
P00002851,Hair Gel,Chanel,16.69,Lipstick
P00002852,Sunscreen,Lancome,18.21,Conditioner
P00002853,Under Eye Cream,Kiehl's,14.58,Eyeliner
P00002854,Bronzer,Estée Lauder,11.23,Shampoo
P00002855,Conditioner,Pantene,12.65,Face Serum
P00002856,Hair Dye,Aveda,15.91,Foundation
P00002857,Under Eye Cream,Dove,10.28,Conditioner
P00002858,Conditioner,Urban Decay,14.99,Foundation
P00002859,Foot Scrub,Urban Decay,16.1,Mascara
P00002860,Clay Mask,Elizabeth Arden,14.92,Body Lotion
P00002861,Moisturizer,Tresemmé,19.1,Eyeliner
P00002862,Foundation,St. Ives,18.74,Lipstick
P00002863,Conditioner,Rimmel,13.35,Eyeliner
P00002864,Face Wash,Urban Decay,11.99,Eyeliner
P00002865,Under Eye Cream,Pantene,11.73,Foundation
P00002866,Anti-Aging Cream,Dove,12.09,Mascara
P00002867,Foundation,St. Ives,12.38,Face Serum
P00002868,Face Mask,Cetaphil,16.64,Conditioner
P00002869,Body Scrub,St. Ives,18.74,Shampoo
P00002870,Hydrating Mist,Clinique,10.9,Sunscreen
P00002871,Mascara,Pantene,12.82,Body Lotion
P00002872,Lip Balm,The Body Shop,18.43,Face Serum
P00002873,Makeup Remover,Lancome,10.29,Body Lotion
P00002874,Nail Polish,Chanel,17.3,Shampoo
P00002875,Face Wash,Revlon,20.0,Conditioner
P00002876,Anti-Aging Cream,Revlon,15.05,Face Serum
P00002877,Hair Spray,Clinique,17.33,Face Serum
P00002878,Shaving Cream,The Body Shop,14.63,Body Lotion
P00002879,Cuticle Oil,Avon,18.71,Conditioner
P00002880,Conditioner,Biore,10.21,Moisturizer
P00002881,Hair Serum,Dove,12.84,Eyeliner
P00002882,Lip Balm,Urban Decay,17.56,Sunscreen
P00002883,Mascara,Pantene,16.73,Conditioner
P00002884,Clay Mask,Tresemmé,14.06,Mascara
P00002885,Concealer,Rimmel,10.24,Eyeliner
P00002886,Massage Oil,Cetaphil,13.08,Sunscreen
P00002887,Hair Mousse,Cetaphil,17.46,Mascara
P00002888,Lipstick,St. Ives,12.04,Face Serum
P00002889,Exfoliating Scrub,Sephora,10.31,Moisturizer
P00002890,Highlighter,Sephora,19.55,Moisturizer
P00002891,Highlighter,L'Oreal,19.46,Eyeliner
P00002892,Toner,Clinique,15.5,Conditioner
P00002893,Face Wash,Kiehl's,13.56,Eyeliner
P00002894,Lip Balm,Burt's Bees,10.04,Sunscreen
P00002895,Eyeliner,Aveda,17.96,Mascara
P00002896,Mascara,Garnier,16.62,Eyeliner
P00002897,Hair Mask,Burt's Bees,10.07,Foundation
P00002898,Massage Oil,The Body Shop,12.79,Moisturizer
P00002899,Setting Spray,Rimmel,17.19,Lipstick
P00002900,Hair Mousse,Pantene,19.93,Face Serum
P00002901,Body Scrub,CoverGirl,19.54,Foundation
P00002902,Shampoo,Biore,18.29,Foundation
P00002903,Massage Oil,Elizabeth Arden,18.98,Body Lotion
P00002904,Eyeliner,Sephora,12.1,Eyeliner
P00002905,Sunscreen,Urban Decay,15.76,Sunscreen
P00002906,Eye Shadow,Burt's Bees,18.25,Lipstick
P00002907,Setting Spray,Nivea,14.47,Moisturizer
P00002908,Setting Spray,Rimmel,19.81,Conditioner
P00002909,Toner,Dove,11.17,Mascara
P00002910,Hair Dye,St. Ives,16.79,Shampoo
P00002911,Body Lotion,Kiehl's,14.06,Moisturizer
P00002912,Cuticle Oil,Maybelline,15.97,Body Lotion
P00002913,Deodorant,Biore,17.61,Conditioner
P00002914,Mascara,Biore,10.6,Sunscreen
P00002915,Shaving Cream,Urban Decay,15.24,Body Lotion
P00002916,Blush,Dove,15.28,Conditioner
P00002917,Blush,Cetaphil,19.62,Moisturizer
P00002918,Sunscreen,Pantene,10.08,Foundation
P00002919,Blush,Urban Decay,18.21,Moisturizer
P00002920,Foot Scrub,Lancome,11.42,Mascara
P00002921,Hair Dye,Revlon,19.44,Lipstick
P00002922,Shampoo,St. Ives,19.04,Lipstick
P00002923,Eye Shadow,Dove,17.11,Body Lotion
P00002924,Highlighter,Nivea,18.01,Foundation
P00002925,Nail Polish,Tresemmé,17.21,Sunscreen
P00002926,Concealer,Neutrogena,18.75,Lipstick
P00002927,Hair Serum,Avon,15.77,Shampoo
P00002928,Face Mask,Revlon,11.86,Body Lotion
P00002929,Foundation,The Body Shop,16.14,Moisturizer
P00002930,Clay Mask,Burt's Bees,15.47,Mascara
P00002931,Bronzer,Tresemmé,11.41,Shampoo
P00002932,Nail Polish,Olay,10.87,Foundation
P00002933,Setting Spray,Revlon,19.65,Mascara
P00002934,Hair Mousse,MAC Cosmetics,14.26,Lipstick
P00002935,Foundation,Estée Lauder,11.97,Face Serum
P00002936,Exfoliating Scrub,Sephora,15.25,Mascara
P00002937,Body Lotion,Biore,10.69,Body Lotion
P00002938,Hair Mask,Chanel,15.53,Sunscreen
P00002939,Lip Balm,Urban Decay,12.19,Body Lotion
P00002940,Moisturizer,Biore,16.41,Body Lotion
P00002941,Lipstick,L'Oreal,15.56,Sunscreen
P00002942,Blush,Lancome,13.17,Lipstick
P00002943,Hair Serum,Olay,15.81,Foundation
P00002944,Highlighter,Olay,17.38,Mascara
P00002945,Foundation,Nivea,19.06,Mascara
P00002946,Eye Shadow,Origins,14.06,Body Lotion
P00002947,Blush,Aveda,16.76,Sunscreen
P00002948,Toner,Burt's Bees,12.48,Eyeliner
P00002949,Lip Balm,Urban Decay,18.26,Shampoo
P00002950,Perfume,The Body Shop,13.17,Moisturizer
P00002951,Hair Mask,Elizabeth Arden,13.78,Moisturizer
P00002952,Deodorant,Biore,14.13,Lipstick
P00002953,Hair Mask,L'Oreal,11.81,Moisturizer
P00002954,Deodorant,Olay,14.66,Body Lotion
P00002955,Under Eye Cream,Chanel,14.86,Foundation
P00002956,Massage Oil,Lancome,19.28,Body Lotion
P00002957,Body Scrub,Urban Decay,12.16,Sunscreen
P00002958,Body Lotion,L'Oreal,18.21,Body Lotion
P00002959,Shaving Cream,CoverGirl,19.44,Foundation
P00002960,Shampoo,The Body Shop,18.63,Mascara
P00002961,Beard Oil,Burt's Bees,18.01,Moisturizer
P00002962,Eye Shadow,L'Oreal,12.39,Moisturizer
P00002963,Eyeliner,Biore,13.17,Shampoo
P00002964,Shaving Cream,The Body Shop,11.48,Sunscreen
P00002965,Lipstick,The Body Shop,17.37,Eyeliner
P00002966,Body Lotion,Pantene,19.6,Face Serum
P00002967,Concealer,Chanel,16.93,Conditioner
P00002968,Anti-Aging Cream,Pantene,16.26,Mascara
P00002969,Massage Oil,Biore,14.45,Eyeliner
P00002970,Anti-Aging Cream,Lancome,15.99,Moisturizer
P00002971,Perfume,Kiehl's,14.29,Body Lotion
P00002972,Face Wash,Aveda,18.31,Shampoo
P00002973,Mascara,Lancome,16.98,Conditioner
P00002974,Face Wash,Cetaphil,18.87,Body Lotion
P00002975,Lip Balm,Pantene,16.59,Shampoo
P00002976,Hair Dye,Lancome,15.02,Foundation
P00002977,Face Wash,Neutrogena,10.95,Moisturizer
P00002978,Perfume,Clinique,19.91,Shampoo
P00002979,Deodorant,Avon,15.53,Eyeliner
P00002980,Moisturizer,Pantene,15.59,Mascara
P00002981,Hair Gel,Elizabeth Arden,17.01,Mascara
P00002982,Shampoo,Chanel,16.65,Sunscreen
P00002983,Foot Scrub,Burt's Bees,11.58,Moisturizer
P00002984,Body Scrub,Cetaphil,18.21,Conditioner
P00002985,Perfume,Maybelline,19.89,Foundation
P00002986,Hair Mask,NYX,10.19,Body Lotion
P00002987,Beard Oil,L'Oreal,15.0,Mascara
P00002988,Highlighter,Burt's Bees,12.71,Face Serum
P00002989,Hair Gel,Urban Decay,19.93,Conditioner
P00002990,Shaving Cream,Maybelline,12.37,Lipstick
P00002991,Foundation,CoverGirl,14.81,Sunscreen
P00002992,Hair Gel,Chanel,14.82,Body Lotion
P00002993,Hair Mousse,Origins,19.87,Face Serum
P00002994,Moisturizer,Elizabeth Arden,15.56,Moisturizer
P00002995,Setting Spray,Nivea,18.23,Shampoo
P00002996,Hair Mousse,MAC Cosmetics,13.26,Conditioner
P00002997,Nail Polish,NYX,13.17,Face Serum
P00002998,Hair Dye,Burt's Bees,19.54,Shampoo
P00002999,Beard Oil,Tresemmé,13.18,Face Serum
P00003000,Moisturizer,Neutrogena,13.31,Conditioner
P00003001,Shampoo,Clinique,17.15,Shampoo
P00003002,Under Eye Cream,Origins,15.5,Lipstick
P00003003,Hair Serum,L'Oreal,16.71,Mascara
P00003004,Hair Serum,Chanel,15.98,Shampoo
P00003005,Bronzer,Urban Decay,10.14,Sunscreen
P00003006,Bronzer,Kiehl's,18.01,Body Lotion
P00003007,Setting Spray,Chanel,15.01,Mascara
P00003008,Setting Spray,NYX,19.3,Eyeliner
P00003009,Under Eye Cream,Nivea,15.06,Eyeliner
P00003010,Beard Oil,Garnier,16.78,Moisturizer
P00003011,Blush,NYX,18.63,Foundation
P00003012,Body Lotion,Estée Lauder,12.59,Body Lotion
P00003013,Exfoliating Scrub,Neutrogena,10.56,Mascara
P00003014,Lipstick,Lancome,19.06,Sunscreen
P00003015,Eye Shadow,Sephora,11.06,Face Serum
P00003016,Hydrating Mist,Estée Lauder,14.15,Shampoo
P00003017,Hair Dye,Origins,18.78,Shampoo
P00003018,Face Mask,Urban Decay,12.26,Foundation
P00003019,Exfoliating Scrub,Neutrogena,12.4,Foundation
P00003020,Highlighter,Burt's Bees,17.59,Eyeliner
P00003021,Hair Mask,Garnier,18.74,Mascara
P00003022,Toner,Dove,11.3,Eyeliner
P00003023,Mascara,L'Oreal,16.18,Sunscreen
P00003024,Bronzer,L'Oreal,11.62,Sunscreen
P00003025,Foot Scrub,MAC Cosmetics,17.86,Shampoo
P00003026,Mascara,Aveda,16.86,Shampoo
P00003027,Anti-Aging Cream,Chanel,11.67,Lipstick
P00003028,Hair Mask,Cetaphil,10.43,Mascara
P00003029,Hydrating Mist,Origins,14.41,Moisturizer
P00003030,Toner,NYX,18.51,Foundation
P00003031,Massage Oil,The Body Shop,15.31,Conditioner
P00003032,Lip Balm,Elizabeth Arden,17.63,Body Lotion
P00003033,Perfume,Nivea,10.85,Foundation
P00003034,Foundation,The Body Shop,19.59,Mascara
P00003035,Hair Serum,NYX,16.74,Moisturizer
P00003036,Cuticle Oil,Cetaphil,11.42,Conditioner
P00003037,Hair Spray,Pantene,19.55,Lipstick
P00003038,Bronzer,Revlon,10.37,Face Serum
P00003039,Setting Spray,Sephora,18.83,Lipstick
P00003040,Sunscreen,Dove,12.01,Sunscreen
P00003041,Hair Mousse,CoverGirl,12.23,Moisturizer
P00003042,Hair Mousse,Garnier,15.22,Moisturizer
P00003043,Lipstick,Tresemmé,18.59,Sunscreen
P00003044,Exfoliating Scrub,Avon,18.06,Eyeliner
P00003045,Hair Mousse,Cetaphil,17.86,Eyeliner
P00003046,Hair Serum,St. Ives,10.59,Sunscreen
P00003047,Hair Mousse,Olay,14.03,Sunscreen
P00003048,Clay Mask,Rimmel,16.65,Body Lotion
P00003049,Setting Spray,Dove,16.36,Body Lotion
P00003050,Cuticle Oil,Nivea,13.57,Foundation
P00003051,Blush,St. Ives,12.87,Mascara
P00003052,Body Scrub,Clinique,12.68,Shampoo
P00003053,Hair Spray,Dove,16.02,Sunscreen
P00003054,Sunscreen,NYX,10.56,Eyeliner
P00003055,Body Scrub,Olay,19.67,Sunscreen
P00003056,Face Wash,Garnier,14.13,Mascara
P00003057,Face Wash,Origins,16.26,Eyeliner
P00003058,Makeup Remover,Aveda,15.5,Foundation
P00003059,Shampoo,L'Oreal,16.17,Sunscreen
P00003060,Foundation,Olay,10.42,Moisturizer
P00003061,Face Wash,Garnier,19.37,Foundation
P00003062,Under Eye Cream,Origins,17.91,Foundation
P00003063,Toner,Revlon,13.21,Conditioner
P00003064,Foot Scrub,Clinique,16.56,Shampoo
P00003065,Massage Oil,MAC Cosmetics,14.9,Eyeliner
P00003066,Hair Mousse,CoverGirl,11.8,Eyeliner
P00003067,Eyeliner,CoverGirl,17.97,Sunscreen
P00003068,Eye Shadow,Sephora,13.89,Conditioner
P00003069,Shampoo,St. Ives,11.65,Mascara
P00003070,Deodorant,NYX,16.08,Sunscreen
P00003071,Blush,Maybelline,10.38,Conditioner
P00003072,Lipstick,Cetaphil,19.55,Mascara
P00003073,Mascara,Lancome,18.21,Mascara
P00003074,Deodorant,Garnier,12.48,Body Lotion
P00003075,Setting Spray,Tresemmé,16.48,Body Lotion
P00003076,Eye Shadow,Biore,15.53,Face Serum
P00003077,Face Mask,Garnier,10.59,Lipstick
P00003078,Body Scrub,Revlon,16.27,Eyeliner
P00003079,Toner,St. Ives,11.92,Shampoo
P00003080,Hair Gel,L'Oreal,11.49,Mascara
P00003081,Eyeliner,Aveda,11.61,Face Serum
P00003082,Hair Dye,Estée Lauder,12.17,Foundation
P00003083,Toner,Neutrogena,14.08,Foundation
P00003084,Deodorant,Neutrogena,19.08,Mascara
P00003085,Blush,Pantene,15.33,Eyeliner
P00003086,Eyeliner,Urban Decay,12.31,Lipstick
P00003087,Hair Serum,Revlon,15.33,Sunscreen
P00003088,Highlighter,The Body Shop,10.69,Face Serum
P00003089,Lip Balm,Garnier,17.42,Moisturizer
P00003090,Foot Scrub,Clinique,19.62,Conditioner
P00003091,Bronzer,Maybelline,10.34,Lipstick
P00003092,Eyeliner,St. Ives,19.76,Foundation
P00003093,Face Mask,Tresemmé,11.17,Conditioner
P00003094,Beard Oil,Burt's Bees,19.58,Lipstick
P00003095,Mascara,Kiehl's,18.95,Face Serum
P00003096,Lip Balm,Cetaphil,12.87,Mascara
P00003097,Conditioner,Garnier,14.83,Moisturizer
P00003098,Shampoo,Urban Decay,18.11,Sunscreen
P00003099,Hair Mask,Estée Lauder,13.12,Moisturizer
P00003100,Hair Gel,Elizabeth Arden,16.01,Mascara
P00003101,Hair Gel,Biore,11.55,Face Serum
P00003102,Beard Oil,Tresemmé,13.66,Lipstick
P00003103,Exfoliating Scrub,St. Ives,13.58,Foundation
P00003104,Deodorant,Origins,18.85,Eyeliner
P00003105,Toner,Neutrogena,16.91,Foundation
P00003106,Mascara,Biore,11.9,Conditioner
P00003107,Hair Dye,Biore,11.14,Shampoo
P00003108,Sunscreen,Tresemmé,16.14,Body Lotion
P00003109,Conditioner,Chanel,17.49,Sunscreen
P00003110,Anti-Aging Cream,Lancome,12.32,Shampoo
P00003111,Concealer,Urban Decay,10.05,Lipstick
P00003112,Blush,Rimmel,15.12,Shampoo
P00003113,Face Wash,L'Oreal,11.7,Shampoo
P00003114,Hair Dye,The Body Shop,12.03,Foundation
P00003115,Conditioner,Burt's Bees,19.71,Eyeliner
P00003116,Beard Oil,Burt's Bees,14.55,Sunscreen
P00003117,Setting Spray,L'Oreal,15.26,Shampoo
P00003118,Setting Spray,Pantene,14.33,Conditioner
P00003119,Setting Spray,CoverGirl,19.93,Sunscreen
P00003120,Hair Gel,Cetaphil,19.58,Sunscreen
P00003121,Shampoo,CoverGirl,13.94,Face Serum
P00003122,Blush,Dove,13.34,Lipstick
P00003123,Face Wash,Lancome,15.06,Face Serum
P00003124,Anti-Aging Cream,Lancome,16.5,Face Serum
P00003125,Hair Mousse,Sephora,19.38,Foundation
P00003126,Conditioner,Aveda,12.26,Moisturizer
P00003127,Highlighter,CoverGirl,18.99,Mascara
P00003128,Hydrating Mist,Avon,15.81,Body Lotion
P00003129,Sunscreen,Elizabeth Arden,17.26,Shampoo
P00003130,Blush,Tresemmé,10.07,Mascara
P00003131,Hair Mousse,Origins,12.91,Foundation
P00003132,Sunscreen,Dove,13.98,Lipstick
P00003133,Beard Oil,Estée Lauder,15.77,Mascara
P00003134,Sunscreen,Tresemmé,10.64,Shampoo
P00003135,Shampoo,Elizabeth Arden,18.1,Lipstick
P00003136,Foot Scrub,Tresemmé,10.31,Body Lotion
P00003137,Under Eye Cream,Nivea,16.89,Face Serum
P00003138,Hair Spray,MAC Cosmetics,19.04,Mascara
P00003139,Blush,Dove,10.45,Conditioner
P00003140,Shampoo,Maybelline,16.82,Face Serum
P00003141,Concealer,Dove,14.11,Mascara
P00003142,Concealer,Urban Decay,17.56,Shampoo
P00003143,Hair Serum,Biore,10.86,Lipstick
P00003144,Eye Shadow,Elizabeth Arden,10.24,Face Serum
P00003145,Shampoo,Olay,11.03,Eyeliner
P00003146,Concealer,NYX,15.85,Lipstick
P00003147,Mascara,Aveda,17.85,Mascara
P00003148,Massage Oil,Pantene,10.36,Sunscreen
P00003149,Clay Mask,Urban Decay,19.1,Moisturizer
P00003150,Concealer,Nivea,12.55,Face Serum
P00003151,Body Lotion,Nivea,16.65,Eyeliner
P00003152,Highlighter,Estée Lauder,16.05,Sunscreen
